Order Date,Customer Name,State,Category,Sub Category,Product Name,Sales,Quantity,Profit
3/9/2017,Muhammed Yedwab,Illinois,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,21.42
4/9/2017,John Dryer,Texas,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.19,7,3.19
4/9/2017,John Dryer,Texas,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.78,1,-0.21
4/9/2017,John Dryer,Texas,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,5,3.77
4/9/2017,Aimee Bixby,New York,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,4,39.54
4/9/2017,Greg Maxwell,California,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.35,3,-99.18
4/9/2017,Katrina Bavinger,California,Office Supplies,Paper,Xerox 220,12.96,2,6.22
4/9/2017,Katrina Bavinger,California,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.18,3,15.11
4/9/2017,Helen Wasserman,Illinois,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.17,9,-117.88
4/9/2017,Helen Wasserman,Illinois,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",17.76,3,5.55
4/9/2017,Helen Wasserman,Illinois,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",6.91,3,0.86
4/9/2017,Maribeth Dona,Ohio,Office Supplies,Art,DIXON Oriole Pencils,8.26,4,0.62
4/9/2017,Maribeth Dona,Ohio,Office Supplies,Binders,GBC Recycled VeloBinder Covers,25.56,5,-20.45
4/9/2017,Maribeth Dona,Ohio,Office Supplies,Binders,Wilson Jones Active Use Binders,4.37,2,-3.06
4/9/2017,Maribeth Dona,Ohio,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",11.52,4,3.74
4/9/2017,Ralph Arnett,California,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.98,2,152.5
4/9/2017,Ralph Arnett,California,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.56,1,1.74
4/9/2017,Ralph Arnett,California,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",217.85,5,65.36
4/9/2017,Michael Moore,Pennsylvania,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,-1.43
4/9/2017,Tiffany House,California,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,4,0.54
4/9/2017,Pete Kriz,California,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.34,6,4.34
4/9/2017,Pete Kriz,California,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.27,8,92.39
4/9/2017,Vivian Mathis,New Hampshire,Office Supplies,Fasteners,Staples,14.82,6,6.97
4/9/2017,Eva Jacobs,California,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,105.28
4/9/2017,Doug O'Connell,Florida,Furniture,Chairs,"Global Value Steno Chair, Gray",97.18,2,6.07
4/9/2017,Doug O'Connell,Florida,Office Supplies,Paper,Xerox 213,10.37,2,3.63
4/9/2017,Julie Kriz,Texas,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.38,1,3.8
4/9/2017,Cynthia Voltz,California,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.81,3,4.13
4/9/2017,Aaron Smayling,Oregon,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.07,7,-58.72
5/9/2017,Christopher Schild,Washington,Office Supplies,Art,Newell 333,2.78,1,0.72
5/9/2017,Michael Grace,Florida,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.18,2,-29.44
5/9/2017,Liz Preis,Tennessee,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.57,4,-1.12
5/9/2017,Liz Preis,Tennessee,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,5,7.2
5/9/2017,Liz Preis,Tennessee,Office Supplies,Paper,Xerox 220,15.55,3,5.44
7/9/2017,Jasper Cacioppo,California,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,2.4
7/9/2017,Ruben Dartt,Oregon,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,2.36
7/9/2017,Ruben Dartt,Oregon,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.94,7,80.48
7/9/2017,Stefania Perrino,New York,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478.08,8,133.86
7/9/2017,Nicole Fjeld,Illinois,Office Supplies,Paper,Easy-staple paper,73.01,9,26.47
7/9/2017,Robert Dilbeck,Missouri,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,757.41
7/9/2017,Dean percer,Arizona,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.86,3,-6.02
7/9/2017,Cassandra Brandow,Pennsylvania,Office Supplies,Labels,Avery 519,29.24,5,9.87
7/9/2017,Cassandra Brandow,Pennsylvania,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.55,3,5.44
7/9/2017,Cassandra Brandow,Pennsylvania,Office Supplies,Envelopes,Poly String Tie Envelopes,4.9,3,1.65
7/9/2017,Anna Gayman,Wisconsin,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,1,1.89
7/9/2017,Justin MacKendrick,Utah,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,10.57
7/9/2017,Justin MacKendrick,Utah,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4,47.46
7/9/2017,Allen Goldenen,California,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,8.3
7/9/2017,Trudy Glocke,Missouri,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,4,46.54
7/9/2017,Trudy Glocke,Missouri,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,37.88
7/9/2017,Joseph Airdo,California,Furniture,Chairs,Global Low Back Tilter Chair,161.57,2,-28.27
7/9/2017,Dario Medina,Tennessee,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.57,2,7.14
7/9/2017,Phillip Flathmann,Washington,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4,34.81
7/9/2017,Phillip Flathmann,Washington,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.71,2,34.18
7/9/2017,Phillip Flathmann,Washington,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1,7.27
7/9/2017,Allen Armold,Rhode Island,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,5,7.77
7/9/2017,Allen Armold,Rhode Island,Office Supplies,Paper,Xerox 191,39.96,2,18.78
8/9/2017,Michelle Moray,Illinois,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.63,7,-566.56
8/9/2017,Eugene Barchas,Pennsylvania,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,258.53,2,-47.4
8/9/2017,Dorothy Badders,Ohio,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9.1,1,1.71
8/9/2017,Roland Schwarz,Ohio,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.83,4,33.59
8/9/2017,Alex Russell,Texas,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85.2,6,20.24
8/9/2017,Barry Französisch,Texas,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.62,7,-68.19
8/9/2017,Barry Französisch,Texas,Technology,Copiers,Canon PC-428 Personal Copier,319.98,2,107.99
8/9/2017,Barry Französisch,Texas,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,5,15.5
8/9/2017,Barry Französisch,Texas,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.18,2,-11.65
8/9/2017,Barry Französisch,Texas,Office Supplies,Paper,Xerox 205,20.74,4,7.26
8/9/2017,Barry Französisch,Texas,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213.43,5,-39.64
8/9/2017,Frank Carlisle,Florida,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,5,5.4
8/9/2017,Frank Carlisle,Florida,Technology,Phones,Samsung Rugby III,158.38,3,13.86
8/9/2017,Eudokia Martin,New York,Office Supplies,Storage,Adjustable Personal File Tote,65.12,4,16.93
9/9/2017,Stefania Perrino,Pennsylvania,Furniture,Chairs,Global Low Back Tilter Chair,141.37,2,-48.47
9/9/2017,Stefania Perrino,Pennsylvania,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.04,2,-2.33
9/9/2017,Stefania Perrino,Pennsylvania,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.5,1,-3.6
9/9/2017,Stefania Perrino,Pennsylvania,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.67,1,1.58
9/9/2017,Stefania Perrino,Pennsylvania,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,3,28.76
9/9/2017,Stefania Perrino,Pennsylvania,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.02,2,1.7
9/9/2017,Stefania Perrino,Pennsylvania,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.7,3,64.67
9/9/2017,Stefania Perrino,Pennsylvania,Technology,Phones,Samsung Galaxy Note 2,1931.96,7,-386.39
9/9/2017,Sean Braxton,South Carolina,Office Supplies,Storage,Fellowes Officeware Wire Shelving,628.81,7,12.58
9/9/2017,Sean Braxton,South Carolina,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,14.68
9/9/2017,Sean O'Donnell,Tennessee,Office Supplies,Supplies,Staple remover,8.83,3,-1.99
9/9/2017,Sean O'Donnell,Tennessee,Office Supplies,Paper,Xerox 1888,177.54,4,62.14
9/9/2017,Sean O'Donnell,Tennessee,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,258.48,2,-3.23
9/9/2017,Sean O'Donnell,Tennessee,Furniture,Furnishings,Eldon Wave Desk Accessories,14.14,3,4.24
9/9/2017,Joy Bell-,Michigan,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,8.22
9/9/2017,Arianne Irving,Arizona,Office Supplies,Paper,Unpadded Memo Slips,6.37,2,2.39
9/9/2017,Liz Carlisle,California,Office Supplies,Art,Newell 35,6.56,2,1.9
9/9/2017,Liz Carlisle,California,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5,-15.25
9/9/2017,Liz Carlisle,California,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9,22.81
9/9/2017,Keith Dawkins,California,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,23.97
9/9/2017,Grace Kelly,Texas,Office Supplies,Labels,Avery 511,9.86,4,3.45
9/9/2017,Logan Currie,Ohio,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,5,3.89
9/9/2017,Logan Currie,Ohio,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11,2,-9.09
9/9/2017,Matt Connell,California,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,51.19
9/9/2017,Damala Kotsonis,Oregon,Office Supplies,Paper,Xerox 1930,31.1,6,11.28
9/9/2017,Damala Kotsonis,Oregon,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.18,1,0.84
9/9/2017,Joy Daniels,Ohio,Office Supplies,Labels,Avery 501,17.71,6,5.98
9/9/2017,Joy Daniels,Ohio,Office Supplies,Binders,3M Organizer Strips,4.86,3,-3.56
9/9/2017,Joy Daniels,Ohio,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.26,2,-5.22
10/9/2017,Linda Cazamias,Illinois,Technology,Phones,Panasonic Kx-TS550,147.17,4,16.56
10/9/2017,Frank Hawley,California,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.35,3,27.18
10/9/2017,Frank Hawley,California,Office Supplies,Binders,Avery Non-Stick Binders,7.18,2,2.25
10/9/2017,Robert Waldorf,Missouri,Office Supplies,Binders,3M Organizer Strips,16.2,3,7.78
10/9/2017,Robert Waldorf,Missouri,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,14.62
10/9/2017,Robert Waldorf,Missouri,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,5,53.43
10/9/2017,Robert Waldorf,Missouri,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,6.77
10/9/2017,Robert Waldorf,Missouri,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,6.58
10/9/2017,Robert Waldorf,Missouri,Office Supplies,Paper,Xerox 1970,24.9,5,11.7
10/9/2017,Robert Waldorf,Missouri,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,17.18
10/9/2017,Robert Waldorf,Missouri,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,7.25
10/9/2017,Skye Norling,Illinois,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.59,3,-1143.89
10/9/2017,Shahid Hopkins,New York,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.76,2,9
10/9/2017,Alex Russell,Massachusetts,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72
10/9/2017,Ken Heidel,Ohio,Office Supplies,Paper,Xerox 1906,85.06,3,28.71
10/9/2017,Shahid Shariari,Georgia,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,1.36
10/9/2017,Helen Abelman,Ohio,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.06,4,8.8
10/9/2017,Helen Abelman,Ohio,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.9,2,-56.31
11/9/2017,Ryan Crowe,Florida,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.5,1,6.04
11/9/2017,Daniel Byrd,Georgia,Office Supplies,Paper,Xerox 1935,184.66,7,84.94
11/9/2017,Karen Ferguson,California,Office Supplies,Paper,Xerox 1996,12.96,2,6.22
11/9/2017,Karen Ferguson,California,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,22.18,2,10.87
11/9/2017,Karen Ferguson,California,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.27,8,256.78
11/9/2017,Helen Andreada,Illinois,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,10.53,4,3.29
11/9/2017,Helen Andreada,Illinois,Office Supplies,Paper,Xerox 1927,20.54,6,6.42
11/9/2017,Cassandra Brandow,California,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,11.65
11/9/2017,Cassandra Brandow,California,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,113.85
11/9/2017,Jennifer Ferguson,Washington,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,177.57,2,8.88
11/9/2017,Jennifer Ferguson,Washington,Office Supplies,Paper,Xerox 225,19.44,3,9.33
11/9/2017,Jennifer Ferguson,Washington,Office Supplies,Paper,Xerox 1894,71.28,11,34.21
11/9/2017,Jennifer Ferguson,Washington,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96,5,459.99
11/9/2017,Jennifer Ferguson,Washington,Technology,Phones,iOttie XL Car Mount,79.96,5,-17.99
11/9/2017,Cindy Chapman,Texas,Office Supplies,Paper,Xerox 1953,10.27,3,3.21
11/9/2017,Cindy Chapman,Texas,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,-65.85
11/9/2017,Cindy Chapman,Texas,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.56,2,-4.2
11/9/2017,Ken Heidel,California,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.95,6,17.99
11/9/2017,Ken Heidel,California,Office Supplies,Paper,Xerox 192,19.44,3,9.33
11/9/2017,Cassandra Brandow,Virginia,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5,20.37
11/9/2017,Shahid Shariari,Kentucky,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,4,50.88
11/9/2017,Shahid Shariari,Kentucky,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4,6.67
12/9/2017,Jessica Myrick,California,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,3.01
12/9/2017,Bart Folk,Maryland,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,19.95
12/9/2017,Bart Folk,Maryland,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,26.35
12/9/2017,Bart Folk,Maryland,Office Supplies,Paper,Xerox 1939,94.85,5,45.53
12/9/2017,Don Jones,Rhode Island,Office Supplies,Paper,Xerox 209,45.36,7,21.77
12/9/2017,Don Jones,Rhode Island,Office Supplies,Binders,Aluminum Screw Posts,45.78,3,22.89
12/9/2017,John Murray,California,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,3,79.89
1/10/2017,Ken Heidel,Texas,Office Supplies,Art,Design Ebony Sketching Pencil,6.67,6,0.5
1/10/2017,Ellis Ballard,Washington,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,45
1/10/2017,Ellis Ballard,Washington,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.09,7,27.37
1/10/2017,Ellis Ballard,Washington,Office Supplies,Paper,Xerox 222,19.44,3,9.33
1/10/2017,Ellis Ballard,Washington,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15,3,0
1/10/2017,Neola Schneider,California,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,0.5
1/10/2017,Neola Schneider,California,Office Supplies,Binders,Storex Dura Pro Binders,61.78,13,20.85
1/10/2017,Neola Schneider,California,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,60.49
1/10/2017,Neola Schneider,California,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.61,4,9.5
1/10/2017,Corinna Mitchell,New York,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,11,767.2
1/10/2017,Dave Kipp,Nebraska,Office Supplies,Paper,Xerox 1915,104.85,1,50.33
1/10/2017,Tanja Norvell,California,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5,22
2/10/2017,Roland Fjeld,Michigan,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,26.7
2/10/2017,Roland Fjeld,Michigan,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,11,56.79
2/10/2017,Roland Fjeld,Michigan,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,22.79
2/10/2017,Roland Fjeld,Michigan,Office Supplies,Binders,Avery Durable Binders,2.88,1,1.41
2/10/2017,Becky Pak,New York,Office Supplies,Paper,Xerox 1907,49.12,4,23.09
2/10/2017,Rob Williams,New York,Technology,Phones,Plantronics 81402,65.99,1,17.16
2/10/2017,Frank Gastineau,Washington,Office Supplies,Fasteners,Staples,8.94,3,4.11
2/10/2017,Frank Gastineau,Washington,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.78,2,-20.14
2/10/2017,Paul Van Hugh,California,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12,5,42.05
2/10/2017,Paul Van Hugh,California,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14,7,204.77
2/10/2017,Dean percer,Tennessee,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.81,2,1.33
2/10/2017,Dean percer,Tennessee,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.66,1,1.57
2/10/2017,Dean percer,Tennessee,Office Supplies,Paper,Xerox 1996,20.74,4,7.26
2/10/2017,Dean percer,Tennessee,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3,-21.89
2/10/2017,Dean percer,Tennessee,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.12,7,-1002.78
2/10/2017,Dean percer,Tennessee,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.24,4,-26.25
2/10/2017,Dean percer,Tennessee,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,5.93
2/10/2017,Jane Waco,Alabama,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2,3.45
2/10/2017,Juliana Krohn,Oregon,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.76,6,-384.72
2/10/2017,Juliana Krohn,Oregon,Office Supplies,Supplies,Acme Softgrip Scissors,39.07,6,4.4
2/10/2017,Juliana Krohn,Oregon,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.64,7,-16.6
2/10/2017,Juliana Krohn,Oregon,Office Supplies,Art,Berol Giant Pencil Sharpener,95.14,7,10.7
2/10/2017,Chad McGuire,California,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,5.94
2/10/2017,Chad McGuire,California,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,32.3
2/10/2017,Steve Chapman,Texas,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.22,2,-38.82
2/10/2017,Steve Chapman,Texas,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.98,6,-56.06
3/10/2017,Amy Cox,Minnesota,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,843.17
3/10/2017,Hunter Lopez,New York,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,5.87
3/10/2017,Aaron Smayling,California,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.29,3,-6.42
3/10/2017,Patrick O'Brill,Florida,Office Supplies,Paper,Xerox 208,15.55,3,5.44
3/10/2017,Patrick O'Brill,Florida,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,5,1.12
3/10/2017,Chuck Clark,New York,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92,4,21.82
